Record ID,Company name,Type,POS System,Parent Company,Associated Company,Company Domain Name,Category,Location City,Borough,Company owner,Create Date,Onboarding & Account Manager,Postal Code,Priority,Last Contacted,Segment,Neighborhood,Lifecycle Stage,Reservation System,Number of Associated Deals,Number of Associated Contacts,Associated Company IDs,Address
20442608413,Santa Panza,Signed,Toast,,,santapanza.com,BB1,New York,Bushwick,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11221,P2,,,Bushwick,Partner,,1.0,6.0,,"1079 Broadway, Brooklyn, NY 11221, USA"
20442944512,La Pecora Bianca Meatpacking,Signed,,21613670469.0,La Pecora Bianca,lapecorabianca.com,BB1,New York,Chelsea,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10010,P0,,,Chelsea,Partner,Resy,1.0,23.0,21613670469,"817 Washington St, New York, NY 10014, USA"
20442100359,Ops,Signed,,20790774288.0,Ops,opsbk.com,BB1,New York,,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11237,P1,,,,Partner,,1.0,7.0,20790774288,"346 Himrod St, Brooklyn, NY 11237, USA"
20442905728,Maison Premiere,Signed,Toast,22146502033.0,Maison Premiere / Tigre Group,maisonpremiere.com,BB3 - Bar,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,W1W 7LA,P0,,,Williamsburg,Partner,,1.0,9.0,22146502033,"New York, NY, USA"
20442007736,Little Maven,Signed,,20656445448.0,VCR Group LLC,littlemavenrestaurant.com,,Charleston,Manhattan,Rachel Shapiro,2024-04-24 14:35,,10011,,2024-07-12 15:30,,,Partner,,1.0,5.0,20656445448,"30 W 18th St, New York, NY 10011, USA"
20441617446,Odd Sister,Signed,,21615026098.0,Jackdaw Group,oddsisternyc.com,,New York,,,2024-04-24 14:35,,,,,,,Partner,,1.0,4.0,21615026098,"45 Mercer St, New York, NY 10013, USA"
20442022512,Raku East Village,Signed,Toast,21613583955.0,Cloud 9,rakunyc.com,BB1,New York,East Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10003,P1,,,Hells Kitchen,Partner,Resy,1.0,6.0,21613583955,"342 E 6th St, New York, NY 10003, USA"
20441224213,The Fragile Flour,Signed,,21613701439.0,Overthrow Hospitality,fragileflour.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10009,P0,,,,Partner,,1.0,1.0,21613701439,"122 E 7th St, New York, NY 10009, USA"
20442007732,Claudette,Signed,Toast,20656250514.0,Casa Nela,claudettenyc.com,BB1,New York,Greenwich Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10011,P0,,,Greenwich Village,Partner,,1.0,5.0,20656250514,"24 5th Ave, New York, NY 10011, USA"
20441994848,Rowdy Rooster (EV),Signed,Toast,21613565959.0,Unapologetic Foods,rowdyrooster.com,BB2,New York,East Village,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10003,P1,,,East Village,Partner,Other (see below),1.0,1.0,21613565959,"149 1st Ave., New York, NY 10003, USA"
20441764239,NAKS,Signed,,21613565959.0,Unapologetic Foods,naks.nyc,BB1,New York,"East Village, LES, Park Slope, West Village",Colin Camac,2024-04-24 14:35,,10003,,2024-07-29 14:13,,"East Village, LES, Park Slope, West Village",Partner,,1.0,2.0,21613565959,"201 1st Ave., New York, NY 10003, USA"
20441920629,Momofuku (Noodle Bar),Signed,,22145439750.0,Momofuku Group,momofukunoodlebar.com,BB1,New York,East Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10003,P0,,,East Village,Partner,,1.0,1.0,22145439750,"171 1st Ave., New York, NY 10003, USA"
20441273107,Jackdaw,Signed,,21615026098.0,Jackdaw Group,jackdawnyc.com,BB3,New York,Manhattan,Maddie Weber,2024-04-24 14:35,,10003,P1,2024-05-28 13:00,,,Partner,,1.0,5.0,21615026098,"213 2nd Ave, New York, NY 10003, USA"
20441363598,One Fifth,Signed,,,,onefifthnyc.com,BB1,New York,Tribeca,Colin Camac,2024-04-24 14:35,,10003,P1,2024-08-05 10:32,,Tribeca,Partner,,1.0,4.0,,"1 5th Ave, New York, NY 10003, USA"
